name	count
SVÄNSDR	2
SUNDS	1
PER ADOLF	3
OLOFSDR WIND	1
ISAAKSS:	1
HENR.D.	1
JERNBERG OLOFSSON	1
SUNDH	2
LÅNGBERG	15
DUFVENBERG	159
STANDQVIST	4
SUNDE	5
PEHRSS. GEERST	1
FRANKLIN	7
WOHLFORT	1
ARONSSON ÅKERLUND	2
ARNESSON	1
TORPLUND	1
SONDER	1
FRENELL	7
KJELLMAN	10
¤ [NILSSON]	1
SONDEL	1
ISACSDR	103
PET.	2
SWENBERG	1
SUND.	1
OLSSON PRESTBERG SÖDERHOLM	1
FEREDRIKSSON	1
NILSSON DAHLBÄCK	5
THELANDER OLSSON	1
FRISBERG	1
BERGENHEIM	2
ERIKSSON FLODIN	2
ANDD.R	2
JAHNS	6
FREDR.SON BERGLUND	1
CAE:SSON	1
ANDERS AUGUST	18
ISACSD.	1
MATTHIAS	52
DALBORG	1
NYQVIST OLSSON	1
JOHANSDR. WALLSTRÖM	2
FOGELLUND	4
HERMAN GUSTAF	1
NILSSON BARRUCK J:R	2
ANNEDTR	1
GUDMUND OSCAR	1
NILSSON MELLGREN	1
ÖSTENSSON NÄSBERG	1
[(OLSSON)]OLOFSSON	1
JANSSON SVÄRD	4
JONSSON MÖRT	4
MOELIN	1
SJÖMAN ANDERSSON	1
LARSDOTTER LANDA	1
WOHLFOST	1
WESTIN	704
FRANZÉN	2
ÅBERGSSON	27
ERSDOTT.MÄRTHA	1
BENJAMINSDR SCHARING	1
OLSSON (JONSSON)	1
TIERNBERGS	1
PEHRSSON CANON	1
HÖŸER	1
ISAKSDTR.	6
PÄRSSON FLINK	1
ISAKSDTR:	1
SVENSSON PERNER	2
GÖRANSDR BERGMAN	1
NIKKUSSON LANDSTEDT	1
JONSSON FALLGREN	1
LARSSON GREFVE	1
ALFVIN	7
JOH.NSS.N ÅKERSTRÖM	1
CHRISTOFFERS	1
NILSSON FORSSGERN	1
GERDTSDOTTER	6
JOHANDOTTER	2
NATANAELSD:R	4
SAMUELSSON NYBORG	1
LARSSON GREFWE	1
SAMUEL ADOLPH	2
JONSSON BJÖRKEGREN	1
JOHANSSON SELSTEDT	2
SIMS. NORDELL	1
OLOFSDR LANDSTEDT	8
SIGFRIDSDR	2
JOHANSDR HOLMSTRÖM	3
ERICSDR HJELM	1
ALFTBERG	2
OLOFSSON LEKAT	2
NILS JOHAN	141
FROMMELIN	3
GÖRANSD:R	8
FRITZELL	14
ANDERSSON BOVENG	6
BODING	85
ERSSON KARLING	1
KÅHBERG	1
PERSDR LINDGREN	2
EDMAN	211
SMEDMAN	13
MAGNUS KONSTANTIN	1
OLOFS.DR	7
ARMIN	2
PERSSON SKYTS	1
J.NSD.R	1
HÄLLQVIST	47
ÅNGSTRÖM FÖDD NORDSTRÖM	1
JANSS. BORG	1
GLAD	19
GIDLUND	83
ISRSDR	1
KJELSDOTTER	2
FROMHALT VIONDENS	1
HÄLLSTÖM	1
HINDRIKSDOTT:	2
GLAS	56
THOMAESON STREUKA	4
JONSSON LIDIN	1
NIELSEN	1
AMBROSISD.	1
LUNDKRANTZ	1
INGEBREKT JOH.	1
¤..VDSSON	1
FALLQVIST	1
PEHRSSON BYSTRÖM	2
HAGVINSDR	1
NYSTRÖM ISKASSON	1
LANNER	20
ANTONSS.	1
(BURMAN) BOMAN	1
ADOLPSON	1
FAHLMAN	84
NYLANDDER	1
SVANHOLM	2
STRÖM ANDERSSON	2
P.SSON	1
(PERSDOTTER) SWEDLUND	1
LUNDSTRÖM SEGERSTEDT	3
MARKUSSON	104
AHNEUS	2
BJÖRK (JOHANSSON)	1
VICENS	2
ÖSTENSDR.	14
JACOBSSON HUHTALA	1
GRUNDMARK	4
MILIANDER	2
ANDERSSON TRANBERG	2
ICSAK	2
ROTMAN	1
JACOBSDOTTER GRAN	1
HINDRIKSDR.	2
JAKSDR	9
HENRIK PETTER	2
MÅRTENSSON BLYLOD	1
TALIN	1
JONSSON MATBERG	1
SKJHLSSON	1
MARTENSDTR	2
NILSSON LINDGREN	15
GUSTAFSSON BRÖMS	1
ERIKSSON LANGELS	1
ÖRNELL	12
HOLMBORG	1
PEHRSS. BERGQVIST	1
FREDRICSD.R	6
MOSESSON HEDLUND	2
AND.SON BRÄNSTRÖM	1
BERGSTRAND	6
OLOFSSON VESTERLUND	2
JONSSON BYSTRÖM	6
ANDERSSON VICKMAN	1
AMILLON	4
WIREN	2
BRANDL	1
JONSS. HEDMAN	1
PETERSSON FRYKHOLM	1
JOHSN BERGMARK	1
CARLSSON VIKSTRÖM	3
SAARUP	1
BRANDT	124
LARSSON (NILSSON)	1
AHRREN	1
OLSSON VIKLUND	3
SUNDVIST	1
MOGREN	6
ANDREAS	295
OLOFSSON PAMP	2
HASEN	1
AND:SON WIKSTRÖM	1
JOHANSSON FRISK	5
MÅRT.SDOTTER	1
LARSSON WIKLUND	19
OLOFSDOTTER LUNDMARK	2
ANDREAF	1
JAKOBSSON GRANLUND	3
DAHLBECK	3
ÅNGVIST	1
PEHRS.N BERGLUND	1
ERIKSDOTTER KLOCKARE	1
JOSEFSSON LASSFORK	1
ELIAESD.R	1
EKBOM	2
KARLSON HEDLUND	1
NILSDTR. ÖBERG	1
JOHANSSON AVANDER	1
PETTERSSON	2895
SAMUELSDR LINDBERG	2
ÖHRLEN	1
SETRIN	2
THOMAEDTR	2
NÄÄS	4
MICKALSDOTTER	2
ALEXANDERSDOTTER STYF	1
LANNGA	2
OGGSTA	1
(ABRAMSSON) AVANDER	1
TORNSTRÖM	1
SIMONSDOTT.	1
GABR:SON VIKLUND	1
LARSDR NYSTRÖM	1
TRON	1
LANNGE	2
TROM	1
CAJSAESON	1
MÖRSELL	1
ENNQVIST	1
(GRETASDR) THORS	1
TÅLIN	20
ERSSON JUNIOR	2
NILSSON ABBOR	1
TÅLIG	1
VIMMERDAL	2
JAC:DR	1
PETTERSSON VIKLUND	1
FREDRIKSSON SVAN	2
JOHAN SEVERIN	1
HANSSON ROHANA	1
K:SN VIKSTRÖM	1
GISRLIN	1
EKINGER	1
ÖLEN	37
OLSTRÖM	1
FEGNEUS	1
MATSSON STÅHLBERG	2
OLSSON Y.	2
ÖSTERBERG SÖDERSTRÖM	2
ERIKSSON BODÉN	1
RÖNLUND	113
BRÄNNSTRÖM PERSSON	1
STARRÉN	2
ANNDDOTTER	2
SAMUELSSON VIKLUND	2
OLOFDR.	5
AMMILON	2
NILSSON RISTO	1
BÅNGFÄLT	1
KARLSDOTTER ÖSTERMAN	2
MÅRTENSSON HOLMLUND	2
¤..	1
STRÖMMER¤	1
SKÄRSTRÖM	2
SÖRHOLM JAKOBSSON	1
HEMMING JOHANSSON	1
JOHANSSON ENQVIST	9
RAGWALL	1
NILSS. BJERMQVIST	1
RHÉN	1
DAHLE N	3
ERIC SIMON	3
ANDERSS. ENMARK	1
ANDERSDR LINDQVIST	5
SUNDBORN	1
JOSEFSSON LASSFOLK	1
NICODEMIDOTTR	1
JENSSON	1
JONSSON WAHLBERG	1
SHRISTIANSSON	1
ANUND ARISTARCHUS	1
ANDERS DR	43
VON KRYSENSTJERNA	1
ERSDR NORBERG	1
DELLDINS	1
PETTERSSEN	1
AND.SON BRÄNNSTRÖM	1
MÅNSSON LEKATT	1
KALINENDOOF	1
(ANDERSSON) ÅBERG	2
JOHAN HENRIK MICKEL	1
PERSSON SÖRLIN	1
TÅNGRING	5
BOSTED	1
SUNDBORG	4
STRÖMSTEN DALSTEN	1
OLOFSSON ENGSTRÖM	3
ÖLIN	5
BOSTER	1
FRUNDENTHAL	1
ERSSON FLODIN	2
SJULSD:TR	4
LARS ROBERT	1
ANTTONSDR	1
TJERNLUNDS	1
HÅSEN	1
ASMUNDSSON	2
ERIKSSON WIKLUND	1
PALMLÖF FÖDD NILSDOTTER	1
HANSSON BACKLUND	1
MATTS DOTTER	2
ÖSTENSDTR	1
PEHRSS HEDSTRÖM	1
HÄGERSTRÖM	15
MATTSSON LAX	1
HERMANSSON WIKSTRÖM	3
GUSTAF ADOLF	7
FREDRICSD:R	4
ERICSSON MARKLUND	4
PEHRSSON MYHR	1
ISAACK	1
TJERNLUND GREN	1
[FORSLUND] WALLSTRÖM	1
JOH.SON LINDSTRÖM	1
HENRIKSSON LÅNG	1
MONELL	1
FREDRICSD:N	1
RÖNNHOLM RÅDSTRÖM	2
JOH ERIC	1
SNYGG	4
KRISTENSSON	26
GÖRANSDR.	2
JOH ERIK	1
SÖDERBERG MATTSSON	1
ÖSTERGREN HELANDER	1
ROCKLANDER	1
DAHLBERG	1130
LINDMARK ANDERSSON	3
BOVÄNG	16
LUNDMARK OLOFSSON	4
HANSD.R ÅBERG	3
¤TMAN	1
SJULSSON PANTS	1
ABRAHAMSSON EDIN	1
HÄLLBERG	219
JOHANSSON HAGSTRÖM	2
GUST.	12
OLSSON VIKSTRÖM	2
ISAKSS. DALIN	2
MAGNUS DR	12
NIKUSSON ÅGREN	1
ASSURSSON	3
ERICSSON URSVALL	1
THOMASSON VARDO	5
WIKLUND F. LUNDHOLM	1
ENGBLOM	166
HUMLA	17
NILSSON NUMPA	2
P:SON LÖGDQVIST	1
HEDBÄCK	1
LANDQVIST	9
PÅLSDOTTER	151
LORENS EMANUEL	1
SCHILLING	16
ANDERS ¤ÖVIK	1
BEHOFT	4
ARONS: SÖDERLUND	1
ANTONSDR	46
PERSDOTTER BLOM	1
ÖRTQVIST	1
ARONSON LINDE	1
J:SON	1
MARKGREN	302
RUSCH	3
PERSDOTTER ÅSTRÖM	3
AND.SDR SLUMPARE	1
(¤SSON) FORSS	1
LAGERBOHM	3
NILSSON FALK	9
SÖDERSTRÖM (CARLSTRÖM)	1
ANDERSDR LINDGREN	2
ANDERSSON ROSENGREN	1
ISAAC	16
ANDERSSON FINNBERG	4
JOHANSSON LÖFBERG	2
HAGBERG	58
OLOFSDOTTER ÅRRE	1
STRÖMBERG	566
PERSSON SJÖDIN	3
ULLGREN	9
BERGGREN	813
LARSSON HAMMAR	1
JOHAN FREDRICH	2
TEODORSDR	5
GOTTLIB ERIC	1
TJERNQVIST ÅGREN	1
LINSCBERG	1
JAGER	1
NICODEMID.R	4
ANDERSDR SMEDS	1
PHILIPPSDR	1
SVENSDOTT.R	1
SÄLBERG	1
BJÖRK [PAMP]	1
TJERNBLOM	35
ÖST:SD:R	1
KROOK THUNBERG	1
RAMSTEN	2
FLORENTZ	1
(NILSSON) BARRUK	6
THOMAS BANNA	1
LARSSON VIKSTRÖM	6
ISACK	1
NILS JULIUS	1
ISACH	8
PEHRSSON TJERNSTRÖM	2
LARSSON DEGERFELT	3
OLOFSSON NORDLUND	5
SIMONSSON NORDELL	1
CHRISTOFERSSON	59
WILBORG	3
GUDMSSON	1
SPOLANDER	10
ISAAK	1
ISAAQ	4
GERDSDR.	1
ISAC	142
ERSS. STENLUND	1
NILSSON D:Y	1
SJULSSON PANT¤	1
ISAK	119
NILSSON ÅRBECK	1
SYVERSEN	1
NILSSON PÅFVE	3
CARMAN	2
JÖNS DOTTER	2
JOHANSDR NORGREN	5
KEMP.	1
KLOCKHOFF FÖDD SANDSTRÖM	1
SAMUELSDOTTER LUNDQUIST	1
PEHRSSON ÄLD	1
RUSK.	2
SACRISS. LUSTIG	1
MICHAELSDT.R	1
MARTINSSON ÖH	1
ISDR	1
OLOFS-DR	2
OLOF FREDR.	1
JONSSON SUNDBOM	1
ANDDR.	1
HAFVERING	1
LARS MATHIAS	1
LUNDSTRÖM YNGRE	1
DAVIDSSON SÄTTERSTRÖM	1
ARISTARKUS ARVIDSSON	1
KEMPE	23
JOHSS:ÖHRLUND	1
ANDERSS. FURBERG	1
ISACS	1
PEHRSD.TR GAVELIN	1
MATSSON RUCK	3
ENHÖRNNIG	1
SV.DR	3
ERIC PETER	5
VIKLUND FÖDD KARLSDOTTER	1
NIKONORSDOTTER	1
JOHANSON BOSTRÖM	1
LINDBERG JOHANSSON	1
JONSSON SEGERSTEDT	7
VESTERSTRÖM	1
¤HANSSON	6
LARSSON BERGMARK	6
JOHANSSON BOSTRÖM	7
ÖBERG NYBERG	1
INGEMAR	18
HJELM FÖDD PERSSON	1
NATHAN¤SSON	4
KRANS F. ANDERSSON	1
JOHANSSON HÖGLUND	11
GREIJNER	8
LARSSON BERGSTEN	2
SVENSSON ELANDER	1
JOHANSD:R RÅDAHL	1
SVENSSON VIKSTRÖM	1
ANDERSDR LÖFMARK	2
SALMONSDOTTER	5
OLSSON VIBERG	1
KÖNIGSD.TR	1
LANDFORS	38
ANDERSS SJÖVIK	1
ERSSON HAMRIN	1
BUTTER	1
DALBERGSDTR	1
BERGMANSSON	8
FORSBERG ANDERSSON	1
OLOFSSON AHLBOM	5
LARSSON ÖSTERBERG	2
ELLVERSON	7
ANDERSSON BIUR	1
GILLSTRÖM	4
TUFVA	1
SAULUS	1
FELBERG	1
KNUTERS	1
NILSSON WESTMAN	4
TUFWA	2
HANSSON TORNBERG	1
KARLSSON RUNDQVIST	1
RUSEN	2
PEHRSSON NORRLANDER	1
TJÄRNGREN	2
STAFVERIN	8
JOHSON SANDSTRÖM	1
JAKOBSSON NOJÄRVI	1
PERSDR. HEDMARK	1
SVARTSTRÖM	3
ASTRÖM	3
¤AF	1
SEDERSTRÖM	13
SJULSSON SILB	1
FEGELIN	136
¤AN	1
¤DOTTER	13
ISAKS	1
H.DR	1
PEHRSS. FLARK	1
BJÖRKQWIST	1
ERSDO. ÖBERG	1
MATTSSON WIAS	1
CALLING	1
KÄLLBOM	2
OLOFSSN HÄLL	1
PERSD. PIL.	1
JAKOBSSON HÄGGLUND	7
OTTOSDOTTER	7
NORDVALL FÖDD ISAKSSON	1
BYVALL	1
HELLSTRÖM (HAMRIN)	1
MICHELSDOTTER	57
RONQVIST	1
OLSSON GÅRDIN	1
H.D.	1
ALLGOREN	1
PERSSON FALKMAN	5
ERSDR BACKLUND	1
EINARSSON	6
LARSDR LÅNG	1
ANDDTR	4
JÖNSON	5
BAMBERG	1
SALOMONSD.TR	12
PERSSON GOD	1
ERIC JOHANNES	12
ANDERSSON LARSSON	2
KROTHOLM	1
JOHANSSON CEDERLUND	1
CARL ABRAHAM	9
HELSEN	3
WESTBLOM	2
SANDMARK	1
BÄCKLIN	8
HOLMLUND JONSSON	2
ISKG	1
RŸTTARE	2
JONSSON ÖQVIST	3
BENJAMINSDOTTER	3
¤DR	24
GRANBOM MORIN	1
MAGNUSSON LINDEN	1
¤DT	1
JOHANSSON TJERNGREN	1
SANDSTEN	14
MÅNSDOTTER HAMNQVIST	1
ANDERSSON SORSÉN	6
NÄTTERBLAD	2
ABRAHAMSSON WIKBERG	1
OLSSON KRONSTEN	3
¤ES	5
BRÄNNAR	1
LARS ABRAM	2
MARCIDR.	1
PEHRSSON RUNDQVIST	7
BRÄNNAN	4
BERGIUSS	1
SVEN FRE	1
CARLSSON BERGSTEN	1
WREDHOLM	1
CARLSSON BERGMARK	1
LYCKE	10
PAGELS	1
SÖDERFELDTS	1
GUSTFSD.R	2
NILSSON J:R	2
NIILSSON	1
PERSSON HAGLUND	3
THUNGREN	54
NILSSON BÄCK	2
JONSSON SUNDELL	1
NÄSLIN	1
OLSDR HÄLLSTRÖM	1
CHRISTOFER AUG.	1
NIKODEMID.R	9
JOHANS: STENMAN	1
PERS. MARKGREN	2
S.IN	1
LARSS: KIHLMAN	1
ANDERSSON LÖFMARK	2
BRÄNHOLM	1
(JOHANSSON) LUNDELL	1
LIVE.	1
[HÖGLANDER]ERIKSDOTTER	1
MÅRTENSSON LINDAHL	1
CARLSDR ÅMAN	1
JOH.S ENMARK	2
JUNGBLAD	1
JÖNSSN	1
OLSDR. BURMAN	1
JONSSON KRANS	1
OLOFSSON (REDLIG)	1
TOFVANDER	1
SIMULIN	1
ZVICK	2
HAMMAD	1
JÖNSS:	1
ISON	1
WÅXBERG JONSD.R	1
¤HR	2
GRANELL	2
PERSDR. HOLM	1
LIVEN	3
ISACSS. BACKLUND	1
ULMARK	5
LARSSON LINDFORS	9
¤IC	3
[NILSS.] SJULSSON	1
JÖNSS.	17
LARSSON KÅGMAN	1
JOHANS: BRODIN	1
GUSTAFSSON LEJON	3
ÖMAN	350
PEHRSSON LUNDQVIST	23
ERIKSSON SPJUT	1
PÄRSSON WIND	2
HANSSON HOLMBOM	1
SJULSSON UNGA	1
FAGELLUND	1
ANDERSD.TR FJELLNER	1
OLOFSSON LUSTIG	1
HAMMAR	79
JOHANSON STEINVALL	2
ISR.	3
AND:S	5
SVENS:DR	13
MÄLLBERG	8
KINBLAD	1
AND:N	9
PERSSON FORSBERG	14
INGRIDSDOTTER	1
JONSDR GUND	1
AND:R	7
SEMINOLF	1
DOVER	1
HJORTEN	5
BARKLUND	1
LINDSTRÖM FÖDD KARLSDOTTER	1
ERSDR DAHLQVIST	3
LARSSON LINDQVIST	24
JOHNSSONS	1
HERRMANSSON	6
SVENSSON WESTERMARK	3
NILSSON DAHLSTEN	1
OLOFSON BERGSTRÖM	1
HENRIKSS	9
ERS:N ÖSTHOLM	1
ANDERSSON ALMLÖF	1
JÖNSS¤	1
OLOFSDR HEDQUIST	1
JOHANSSON TOMASSON	2
ERICSSON TÅMAN	1
HILLERSTRÖM	15
JOHAN PET.	8
ÖLUND	217
BERGROTH	2
ERSS. BERGMAN	1
WESSLER	1
ANDERSS. SJÖMAN	1
KROPP FÖDD THORSLUND	1
JOHANSSON NORDMARK	1
CARLS.SN MARKLUND	1
OLSS.N.	1
JOHAN:SON ÖHLUND	1
NORMAN FÖDD ÅSELL	1
THOMAESON WILKS	2
TJELLSTRÖM	5
PÄDERSDOTTER	2
SJÖBLAD JOSEFSSON	2
¤ND	2
SELINDER	145
SVEDIN ERSSON	1
SJÖDSTEDT NILSSON	1
¤DERSSON	4
JOHANSSON KARLBERG	1
SUNDIN BYBERG	3
ZACHR.DR	3
ENGBLOM FÖDD RÖDLING	1
HANSSON BYSTRÖM	1
CARSLD:R	1
MICHAEL AUGUST	1
¤NS	1
KRISTOFFERSDR BRÄNNSTRÖM	1
JONSSON (DOTTER)	1
¤OB	1
TEHLBERG	1
¤OF	2
ROLIG (ROHT)	1
OLOFSSON BERGDAHL	1
ANDERSD:R-LÅNG	1
SÖD..LUND	1
¤ON	3
JOHANSSON VESTERMARK	9
UDDFORS	1
WUNDER	16
LÆSTANDER	5
BERGQVIST JACOBSSON	1
ANDERSSON BORG	2
ALMDAL	1
MATTSSON BOMAN	10
HENRIKSSON BYSTRÖM	2
H.SD	2
ROSENBORG	2
VACC.	1
FREDRICSD.TR	1
PAULSSON ÖSTMAN	1
JOHANSSON GJERDING	1
PEHRSSON WESTERBOTNING	1
ANDERSSON BRÖST	7
KARLSSON KÅGSTRÖM	6
CLAUSEN F. RUUTH	1
FORGREN LUNDGREN	1
AHQVIST	1
JOHANSDR WESTERBERG	1
JOHAN FREDR.	4
ANDERSSON F. NYSTRÖM	1
SERDIN	1
OLOFSSON VIDMARK UNG	1
SJÖDIN WIBERG	3
NICCUSDR. CARLSDR.	1
CARLSTRÖM	85
HJÄRPE	23
SKALLIN BILL	1
LIN¤STRÖM	1
OLOFSSON DEGERFELDT	1
DOKLIN	2
STRRANDBERG	1
VETTERGREN	1
ERIK ULRIK	1
ELFSTRAND	4
PRINZ FÖDD EKEBERG	1
NÄSLUN	1
WESTERLUNDH	2
GUSTAFSDR BERGSTEDT	1
KARLSSON KARBIN	1
NATAHANELSSON	1
GODE.	2
WESTBLAD	4
NORDQVIST	338
(SJÖLUND)	1
WALMARK	1
NILSDOTTER HÄGGQVIST	1
GREGER	2
LÖFBOM WESTIN	1
NILSSON (BERGMARK)	1
SANDGREN PERSSON	1
GODE:	1
NEDERGÅRD	6
HÄGERBLOM	1
JOHANSSON SKÅTTFRI	1
PEHRSSON SÖDER	2
¤ST	1
SÖLVE F. JOHANSSON	1
NIKODEMID:R	7
OLOFSDR. STENLUND	1
BJÖRLING	9
CARL JOHAN ALBERT	1
BURMAN ÅSANDER	1
JUNGBERG NÄR	1
STEFANSDR	44
ANDERSSON BONT	2
SUNDSTEDT	1
ANDERSSON ÖHGREN	4
ARONSSON BURSTRÖM	2
ANDERSSON AND. AUG.	1
WEISE	1
PEHRSDOTTER HANN	1
DAHLB¤G	1
FAIJENT	1
ROSANDER	1
BERNADOTTE SMEDBERG	1
MARTINELL	2
KARLSSON VIDMAN	3
ISACSSON LINDGREN	1
PAGELS BULE	1
AND.S. LEKAT	1
INGAED.R	1
JANSSON ALBERG	1
JOHAN-ERIKSDOTTER INGELS	1
ERIC FERDINAND	3
HANSSON SJÖDIN	1
FELLDINSON	1
ERIC CONSTANTIN	4
NILS JONAS	11
MARTINS DR	2
GODHE	2
JOHANNESD.R	1
ENGLÉN	1
ZACHRISS. KRAFTIG	2
NILSSON WALLGREN	1
OLOFSDR NORDVALL	1
AND.R	13
AND.S	4
(JONSSON)LINDBERG	1
JONSSON STENMAN	2
(ANDERSSON) LUNDBERG	1
JOHANSSON TAPP	1
SAHLMAN RÅDSTRÖM	4
SVENSDR GRANLUND	3
UNAEUS FÖDD MELLIN	1
AND.D	3
ERICSSON FÄRM	1
GUSTAFSD.R LUNDMARK	1
(NILS OLOF) JOHAN ERIK	1
ERIKSS. WIK	1
ANDERSSON F. MAGNUSSON	1
KINANDER	2
WIKLUNDER	1
JÖNSD.	7
KRISTMANSDR.	1
HENNALUND	1
GODIN	15
SARUP JENSEN	2
WIKLUNDEN	1
GÖHL	1
SVELANDER OLSSON	2
ANDERSON BJÖRKQVIST	1
PÄRSDR.	10
ARVIDSDOTTER	12
HUBRICK	1
ERIK MARTIN	1
PEHRSS.N LÖFSTEDT	1
ENNDAL	1
OLOFSDOTTER DAMM	1
PEHRSSON VIKBERG	1
JONSS. LUNDQUST	1
ANDERSSON ÖSTRÖM	1
JONSSON GORECK	2
ERIKSSON SJÖBERG	5
BURMAN SVENSSON	1
GIÖK	3
SOLLEN HULTIN	1
ERIKSDR VALLIN	5
JOHANSSON VIKSTRÖM	26
BRINK	6
ROLANDER	25
ERSDR HÖGLANDER	2
NÄSTRÖM	43
VIKMAN (SJÖMAN)	1
KAPLAN	1
ÅSLUND	614
STRÖMSTA LÖFBLAD	1
SWERKERSSON	2
GABRI.DR	1
NEANDER	1
HENRIKSD	2
MATTSSON HOLMQVIST	1
BIORG	1
PERSSON DALSTRÖM	1
OLSSON BJÖRKLUND	7
JONSSON RENBERG	4
¤COBSDR	1
JOH.SON LUNDSTRÖM	1
LANDBERG SJÖGREN	1
MOSESSON KÅGSTRÖM	8
GRÖNQVIST	8
JÖNSDR	331
OLAUSDOTTER	4
PERSSON ENMARK	6
SYRING ABRAHAMSSON	1
NILSSON GRÖNER	2
ANDERS. ATTEK	2
TÖRNFELT	1
OLOFSDR FALKMAN	2
[SAMUELSSON] FILIPSSON	1
GYLLENHAAL	2
GOREK LARSSON	1
GRELLSDOTTER	1
PEHRDR	22
NYSTRÖM F. TEODORSDOTTER	1
PÄRSDTR	1
LARSDR EK	1
SCHEELE	2
LARSDR NORSTEN	3
JONAS ERIC	15
HÖGFELDT ELFVING	1
SVENSS. RASK	2
PEHRSSON HUMBLA	1
KIHLMAN	14
HEAGGQVIST	1
CARL	366
ANDERSS. LIDMARK	1
MEDEN	3
ERSSON PALM	1
CARLSSON FURBERG	3
HENRIKDR	1
HALLEDAY	4
TYRÉN	2
JONAS ERIK	3
SWE¤DR ¤DR	1
SUNGREN	1
SILFVERLING	1
NILSD.R NORBERG	1
HOLMSTRÖM JONSSON	2
AND:SON BRÄNSTRÖM	1
ISACSSON ÖMAN	1
KEVELL	1
NILSSON ENQWIST	1
LÖGDSTRÖM	6
JONSSON ¤	2
MÖJER	1
JACOBSS. HAMRIN	1
NÄSMAN	280
HEDLUND SVENSSON	2
ARONS	2
ANDERSSON GÖRLIN	1
LARSDR NORMARK	1
ÖHLUND KARLSSON	1
CASTEGREN	7
BJÖRKSTRÖM	51
WRANDER	1
TOBIAED.R	2
ANDERSDR. SÖDERQVIST	1
HINRICSDOTTER	7
BJÖRKVALL	1
ELIASSON (ERIKSSON)	1
OLSSON LILJANDER	1
JONSSON Y	4
KARLSS. KALLIN	1
JOHANSSON RÅDAHL	5
(PERSSON) LÖFSTEDT	1
¤ARSDOTTER	1
JAKOBSSON GRÖNLUND	5
ANTONSDOTTER	21
TUNELL BYLUND	3
SWENSDOTT.	3
HANS FREDRIC	4
HEDBERG JONSDR	1
JHANSDR	4
ERIK OLOF	23
ERIKSSON PIHL	1
TILIANDER	1
VON SNEIDERN	3
GUNNARSDTR	1
H¤MANSSON	2
KLEMENSSON	11
ERSSON GRÖNLUND	1
MEDIN	4
JONSSON GOREK S:R	1
OLSS BERGSTEN	1
U. SWEN	1
JAN ERIK	1
NORBERG HÖGLUND	3
LUNDSTEN F. LARSDR	1
JAN ERIC	3
ANDERSDR. SJÖSTRÖM	1
NILSDR TRAPPMAN	1
NILSDR HEDMAN	1
PERSSON LÖFSTET	2
RÖNN	15
SOMELIUS	1
PEDERSEN NORMAN	1
BJERMQVIST.	1
VÄNNSTEDT	2
OLSSON LINDAHL	1
OMBERG	11
LYDMARK	1
GABRIELSSON HÅFMAN	1
SILEN-JOHANSSON	1
LUNDGREN, F. ÖSTGREN	1
KELLERSTEDT	5
CARLSDR LINDMARK	1
ZAKRISSON LUNDSTRÖM	1
SKALLIN LARSSON	1
SVELANDER	54
JOHANSSON S¤RT	1
AND:SON KÅGSTRÖM	2
OSTERBERG	1
SARÉN	4
ZELINDER	1
ERSS. SÖDERQVIST	1
ISDR.	3
LEJON	59
HENRIC NICCLAS	2
HINRIC PETTER	2
PERSSON MOBERG	1
JOH.SDR. WALLSTRÖM	1
SVEN PETTER	7
GNEF	1
JOHANSD:TTR	1
JOHAN PEHR	1
JOHANSSON TALL	1
JOHAN-ERIKSDR. RÖNN	1
LYDIG	1
ISAKSSON LINDBLOM	3
WI¤ELM	1
W.BERG	1
ELIAESON LUNDHOLM	1
CARSLD.R	4
JACOBSSON HURTIG	1
JOHANSSON VIDBOM	1
KYNGSMAN	1
GÖTE	2
JOHANSD:TR.	1
ERSS. HAMMARBORG	1
ANDERSSON YNGSTA	1
MATTISSON ÖSTLUND	1
HANSDR DEGERMAN	1
RÖST	11
TORNSTEN	2
JULANDER	8
NILSDR SÖDERSTRÖM	9
HANSSON FORSLUND	1
LE GRAND	1
GÖTZ	8
GÖTY	1
FREDRISSON STENMARK	1
ABR.SON MARKLUND	5
KÄLLARSON	3
OLOFSSON WIKLUND	10
ANDERSSON U	1
ANDERSSON Y	2
SVENSDOTT.	2
OLOFSDOTTER FLINTA	1
ABRAHAMSDTR.	2
MATSSON DALKARL	1
FORSLOV	1
NORRMAN	55
ABRAH:SDR. MARKLUND	1
STAFVERIN OLSSON	1
SJULS. AINEK	1
ANDERSSON LUNDEBERG	2
GRAN JOHANSSON	1
LARSSON OMBERG	1
ERSSON WESTIN	1
LARSSON TJERNLUND	2
AGNELL	1
AND.RD.R	3
SVENSDOTTR	2
(NILS) ENQVIST	1
MÅRTENSD.TR	2
PERSDOTTER BERG	1
OLOFSSON HOLMGREN	19
SIVERTSSON VESTERSTRÖM	1
JAHUS	1
FÄLLMAN	513
ÖSTRAND	2
(¤) DEGERSTEDT	1
LARSSON SELQVIST	1
JONSSON STÅL	1
FORSELIUS	4
KARLBERG JAKOBSSON	1
BOJA ISAKSSON	1
TOMAED.R	16
SIDENS	1
EKERVHEN	1
EPHRAINSSON	1
REDELIN	6
HAMMARLIND	17
SALLIN	7
HEDBOM JONSSON	1
RUNDMARCH	1
GULLIKSSON ÖRBOM	1
SUND¤	3
SALOMONSSON SUNDQVIST	1
SJÖNBORG	13
ISRAELSSON WIKSTRÖM	3
SANDSTRÖM FÖDD LIDMAN	1
MAJSTRÖM	14
